	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
95	[-2.0916290283203125, -16.403684616088867, -12.476383209228516, -11.520692825317383, -2.9804439544677734, -0.8668785095214844, -10.011527061462402]	[-2.0916290283203125, -16.403684616088867, -12.476383209228516, -11.520692825317383, -4.927044868469238, -0.8245725631713867, -9.233778953552246]	56.35124206542969	57.47779083251953	1.1265487670898438
96	[-0.5523033142089844, -17.52035903930664, -8.413290023803711, -9.814326286315918, -0.15623092651367188, -11.998620986938477]	[-0.5523033142089844, -17.52035903930664, -8.413290023803711, -13.72758960723877, -0.17408466339111328, -12.149394989013672]	48.45513153076172	52.53702163696289	4.081890106201172
97	[-1.8898210525512695, -17.171642303466797, -10.713789939880371, -4.972202301025391, -0.7953414916992188, -11.647733688354492]	[-1.8898210525512695, -17.171642303466797, -10.713789939880371, -9.688355445861816, -0.5951423645019531, -11.25675106048584]	47.19053268432617	51.31550216674805	4.124969482421875
98	[-0.6153116226196289, -17.631385803222656, -9.557756423950195, -9.015544891357422, -0.3411216735839844, -1.8315601348876953, -10.865484237670898]	[-0.6153116226196289, -17.631385803222656, -9.557756423950195, -9.015544891357422, -2.8768415451049805, -9.375927925109863]	49.8581657409668	49.0727653503418	-0.785400390625
99	[-1.0401573181152344, -16.69944953918457, -11.91887092590332, -5.8386735916137695, -1.3812808990478516, -12.54150390625]	[-1.0401573181152344, -16.69944953918457, -11.91887092590332, -7.57053279876709, -0.7554826736450195, -12.048282623291016]	49.4199333190918	50.03277587890625	0.6128425598144531
100	[-1.3193044662475586, -15.349406242370605, -11.17438793182373, -0.5229263305664062, -1.2833538055419922, -11.647157669067383]	[-1.3193044662475586, -15.349406242370605, -11.17438793182373, -4.386216163635254, -1.932307243347168, -11.291483879089355]	41.29653549194336	45.45310592651367	4.1565704345703125
101	[-1.1640491485595703, -16.411277770996094, -9.572830200195312, -2.259182929992676, -2.3090648651123047, -10.884004592895508]	[-1.1640491485595703, -16.411277770996094, -9.572830200195312, -6.473977088928223, -1.753988265991211, -10.816131591796875]	42.600406646728516	46.19225311279297	3.591846466064453
102	[-1.710911750793457, -15.80998420715332, -10.255515098571777, -4.309218406677246, -0.7100868225097656, -13.182968139648438]	[-1.1675243377685547, -15.562736511230469, -8.851749420166016, -6.166631698608398, -1.5277795791625977, -11.38494873046875]	45.97868728637695	44.66136932373047	-1.3173179626464844
103	[-0.5161170959472656, -17.398412704467773, -11.026226043701172, -7.883396148681641, -1.2127304077148438, -10.386611938476562]	[-0.5161170959472656, -17.398412704467773, -11.026226043701172, -9.422877311706543, -0.13508033752441406, -10.91800308227539]	48.42349624633789	49.416717529296875	0.9932212829589844
104	[-1.902914047241211, -16.32232093811035, -12.369226455688477, -2.3907642364501953, -2.159097671508789, -12.256571769714355]	[-1.902914047241211, -16.32232093811035, -12.369226455688477, -6.670537948608398, -2.004701614379883, -12.557804107666016]	47.40089416503906	51.82750701904297	4.426612854003906
105	[-2.232736587524414, -16.348491668701172, -8.779722213745117, -6.316721439361572, -1.053659439086914, -11.208783149719238]	[-2.232736587524414, -16.348491668701172, -8.779722213745117, -8.314892768859863, -1.1856918334960938, -11.157058715820312]	45.94011306762695	48.018592834472656	2.078479766845703
106	[-1.0565624237060547, -15.284144401550293, -8.500913619995117, -5.805153846740723, -1.3029117584228516, -11.48916244506836]	[-1.0565624237060547, -15.284144401550293, -8.500913619995117, -5.968001365661621, -1.5722627639770508, -10.771531105041504]	43.43885040283203	43.153419494628906	-0.285430908203125
107	[-2.029179573059082, -16.79718017578125, -7.978645324707031, -10.681714057922363, -0.9134712219238281, -9.416111946105957]	[-2.029179573059082, -16.79718017578125, -7.978645324707031, -13.580875396728516, -1.7364892959594727, -8.653684616088867]	47.81630325317383	50.77605438232422	2.9597511291503906
108	[-3.03684139251709, -14.969168663024902, -12.482751846313477, -4.710219383239746, -0.030027389526367188, -1.253030776977539, -12.337201118469238]	[-3.03684139251709, -14.969168663024902, -12.482751846313477, -4.710219383239746, -3.975998878479004, -11.465917587280273]	48.819244384765625	50.640899658203125	1.8216552734375
109	[-0.650334358215332, -16.73434829711914, -9.400291442871094, -10.73643684387207, -1.2525720596313477, -1.265096664428711, -10.987741470336914]	[-0.650334358215332, -16.73434829711914, -9.400291442871094, -10.73643684387207, -3.8137922286987305, -10.686898231506348]	51.026817321777344	52.02210235595703	0.9952850341796875
110	[-0.7279729843139648, -16.764482498168945, -10.844025611877441, -3.309398651123047, -0.7687320709228516, -11.045928955078125]	[-0.7279729843139648, -16.764482498168945, -10.844025611877441, -5.308135032653809, -0.5307521820068359, -11.535417556762695]	43.460540771484375	45.710784912109375	2.250244140625
111	[-1.0710973739624023, -16.52349281311035, -11.029841423034668, -3.5756168365478516, -2.598604202270508, -11.230127334594727]	[-1.0710973739624023, -16.52349281311035, -11.029841423034668, -5.762726306915283, -2.1211013793945312, -11.264399528503418]	46.028778076171875	47.77265930175781	1.7438812255859375
112	[-0.9075832366943359, -16.1876220703125, -12.022525787353516, -0.8293905258178711, -2.918463706970215, -11.4901123046875]	[-0.9075832366943359, -16.1876220703125, -12.022525787353516, -3.9552297592163086, -2.9972476959228516, -12.093503952026367]	44.35569763183594	48.16371536254883	3.8080177307128906
113	[-0.08089542388916016, -16.219602584838867, -11.607474327087402, -7.875713348388672, -3.253734588623047, -11.67582893371582]	[-0.08089542388916016, -16.219602584838867, -11.607474327087402, -13.064640045166016, -3.1134843826293945, -12.216961860656738]	50.71324920654297	56.30305862426758	5.589809417724609
114	[-0.8275918960571289, -16.463834762573242, -10.556007385253906, -6.95253849029541, -0.8842077255249023, -11.16835880279541]	[-0.8275918960571289, -16.463834762573242, -10.556007385253906, -8.0455322265625, -1.9548406600952148, -10.746513366699219]	46.8525390625	48.594322204589844	1.7417831420898438
115	[-0.6582221984863281, -16.322338104248047, -11.25937557220459, -6.254909515380859, -1.1979446411132812, -12.654062271118164]	[-0.6582221984863281, -16.322338104248047, -11.25937557220459, -8.979974746704102, -0.5067825317382812, -12.20479679107666]	48.34685134887695	49.931488037109375	1.5846366882324219
116	[-0.8308677673339844, -16.772506713867188, -10.71943473815918, -2.4215221405029297, -2.6604576110839844, -11.183137893676758]	[-0.8308677673339844, -16.772506713867188, -10.71943473815918, -6.814342975616455, -2.4281063079833984, -11.664961814880371]	44.587928771972656	49.230220794677734	4.642292022705078
117	[-1.0008268356323242, -16.532512664794922, -10.299241065979004, -10.643852233886719, -0.6127243041992188, -10.424285888671875]	[-1.0008268356323242, -16.532512664794922, -10.299241065979004, -12.74603271484375, -1.237086296081543, -10.611173629760742]	49.51344299316406	52.42687225341797	2.9134292602539062
118	[-1.9222536087036133, -17.338590621948242, -12.499429702758789, -9.29275131225586, -2.432964324951172, -11.351866722106934]	[-1.9222536087036133, -17.338590621948242, -12.499429702758789, -12.631075859069824, -1.810323715209961, -11.19766902923584]	54.83785629272461	57.39934158325195	2.5614852905273438
119	[-0.6164264678955078, -15.704973220825195, -8.578060150146484, -5.541755676269531, -0.3300361633300781, -1.4255332946777344, -9.512394905090332]	[-0.6164264678955078, -15.704973220825195, -8.578060150146484, -5.541755676269531, -2.630098342895508, -2.0106611251831055, -10.033966064453125]	41.70917892456055	45.11594009399414	3.4067611694335938
120	[-1.2183914184570312, -16.886489868164062, -11.049619674682617, -8.5096435546875, -0.6966228485107422, -0.027601242065429688, -11.278139114379883]	[-1.2183914184570312, -16.886489868164062, -11.049619674682617, -7.171719551086426, -1.2652530670166016, -11.809920310974121]	49.666507720947266	49.40139389038086	-0.26511383056640625
121	[-1.5775480270385742, -16.674617767333984, -7.884376525878906, -9.84106159210205, -0.8115015029907227, -10.566144943237305]	[-1.5775480270385742, -16.674617767333984, -7.884376525878906, -11.70975112915039, -1.0792522430419922, -10.620779037475586]	47.35525131225586	49.54632568359375	2.1910743713378906
122	[-1.5415124893188477, -16.482120513916016, -9.353569030761719, -14.628265380859375, -2.4516563415527344, -1.316533088684082, -8.461931228637695]	[-1.5415124893188477, -16.482120513916016, -9.353569030761719, -14.628265380859375, -3.78024959564209, -1.709188461303711, -8.515816688537598]	54.23558807373047	56.01072311401367	1.7751350402832031
123	[-1.5448799133300781, -16.511577606201172, -10.25122356414795, -13.302780151367188, -0.3868122100830078, -0.12534332275390625, -11.879576683044434]	[-1.5448799133300781, -16.511577606201172, -10.25122356414795, -13.302780151367188, -2.9386653900146484, -0.6301422119140625, -11.34992790222168]	54.002193450927734	56.529197692871094	2.5270042419433594
124	[-1.2290658950805664, -15.76677417755127, -10.596992492675781, -1.5278520584106445, -1.5161781311035156, -10.172815322875977]	[-1.2290658950805664, -15.76677417755127, -10.596992492675781, -3.400033950805664, -1.3622264862060547, -10.010650634765625]	40.80967712402344	42.365745544433594	1.5560684204101562
125	[-0.8416423797607422, -16.357566833496094, -12.167418479919434, -3.389446258544922, -0.281524658203125, -11.967584609985352]	[-0.8416423797607422, -16.357566833496094, -12.167418479919434, -6.981802940368652, -0.47124671936035156, -11.616076469421387]	45.005184173583984	48.43575668334961	3.430572509765625
126	[-1.3782672882080078, -16.005393981933594, -11.935403823852539, -2.9691152572631836, -0.7137413024902344, -12.212080001831055]	[-1.9806890487670898, -16.29692268371582, -12.63262939453125, -5.657790184020996, -1.7723379135131836, -12.61620044708252]	45.21400451660156	50.956573486328125	5.7425689697265625
127	[-2.690558433532715, -16.370647430419922, -11.23643684387207, -10.968741416931152, -0.536468505859375, -12.05821418762207]	[-2.690558433532715, -16.370647430419922, -11.23643684387207, -11.724248886108398, -0.47583770751953125, -11.88743782043457]	53.86106872558594	54.385169982910156	0.5241012573242188
128	[-0.6223735809326172, -15.511911392211914, -13.693399429321289, -5.792101860046387, -0.4937267303466797, -12.059040069580078]	[-0.6223735809326172, -15.511911392211914, -13.693399429321289, -6.780494213104248, -0.5954856872558594, -11.562333106994629]	48.17255401611328	48.76599884033203	0.59344482421875
129	[-0.908085823059082, -17.55150032043457, -11.29703140258789, -3.099435806274414, -0.027315139770507812, -0.37354087829589844, -11.446447372436523]	[-0.908085823059082, -17.55150032043457, -11.29703140258789, -3.099435806274414, -4.238590240478516, -11.141802787780762]	44.70335388183594	48.2364501953125	3.5330963134765625
130	[-2.3036184310913086, -16.865028381347656, -11.098516464233398, -8.152043342590332, -1.6837196350097656, -11.292486190795898]	[-2.3036184310913086, -16.865028381347656, -11.098516464233398, -10.501503944396973, -1.302943229675293, -11.096855163574219]	51.39541244506836	53.16846466064453	1.7730522155761719
131	[-1.1989898681640625, -16.674724578857422, -12.479185104370117, -8.591957092285156, -1.18975830078125, -12.472886085510254]	[-1.1989898681640625, -16.674724578857422, -12.479185104370117, -8.475043296813965, -0.5499496459960938, -12.405704498291016]	52.60749816894531	51.783599853515625	-0.8238983154296875
132	[-1.6859474182128906, -17.551799774169922, -10.652191162109375, -5.496804237365723, -1.2253532409667969, -10.539336204528809]	[-1.6859474182128906, -17.551799774169922, -10.652191162109375, -8.526453018188477, -1.0111160278320312, -10.242403984069824]	47.151432037353516	49.66991424560547	2.518482208251953
133	[-1.6637077331542969, -18.53192138671875, -9.00943374633789, -6.670856475830078, -1.0406036376953125, -10.783340454101562]	[-1.6637077331542969, -18.53192138671875, -9.00943374633789, -7.454681873321533, -1.2019577026367188, -10.228425025939941]	47.69986343383789	48.090126037597656	0.3902626037597656
134	[-1.103499412536621, -16.13286018371582, -10.783080101013184, -2.300039291381836, -0.09899330139160156, -11.653783798217773]	[-1.103499412536621, -16.13286018371582, -10.783080101013184, -3.8028154373168945, -0.09568405151367188, -11.675348281860352]	42.07225799560547	43.59328842163086	1.5210304260253906
135	[-0.6396808624267578, -15.940642356872559, -13.378256797790527, -2.091022491455078, -1.5459671020507812, -10.235920906066895]	[-0.6396808624267578, -15.940642356872559, -13.378256797790527, -6.151121139526367, -1.5543928146362305, -10.714715957641602]	43.83148956298828	48.378807067871094	4.5473175048828125
136	[-1.9153985977172852, -16.703733444213867, -12.341409683227539, -3.026839256286621, -0.4531745910644531, -9.491473197937012]	[-1.9153985977172852, -16.703733444213867, -12.341409683227539, -7.072229385375977, -0.6305828094482422, -9.821732521057129]	43.932029724121094	48.485084533691406	4.5530548095703125
137	[-0.866795539855957, -17.932628631591797, -11.691080093383789, -4.159944534301758, -0.26226234436035156, -10.484623908996582]	[-0.866795539855957, -17.932628631591797, -11.691080093383789, -8.148653030395508, -0.8809490203857422, -10.13209342956543]	45.39733123779297	49.652198791503906	4.2548675537109375
138	[-1.309514045715332, -16.52947425842285, -10.412960052490234, -8.01988410949707, -1.1017894744873047, -2.918412208557129, -11.828359603881836]	[-1.309514045715332, -16.52947425842285, -10.412960052490234, -8.01988410949707, -4.036035537719727, -2.720973014831543, -11.828049659729004]	52.120391845703125	54.856895446777344	2.7365036010742188
139	[-1.501814842224121, -16.536022186279297, -12.206385612487793, -3.267632484436035, -1.5140876770019531, -11.17060375213623]	[-1.501814842224121, -16.536022186279297, -12.206385612487793, -6.692283630371094, -1.6328811645507812, -11.248085021972656]	46.1965446472168	49.817474365234375	3.620929718017578
140	[-1.815699577331543, -16.064411163330078, -11.644600868225098, -3.1121702194213867, -1.8179359436035156, -10.493197441101074]	[-1.815699577331543, -16.064411163330078, -11.644600868225098, -5.048206329345703, -2.3717098236083984, -10.254526138305664]	44.94801712036133	47.199153900146484	2.2511367797851562
141	[-0.9265079498291016, -17.391183853149414, -8.372635841369629, -1.300889015197754, -3.1684322357177734, -10.821908950805664]	[-0.9265079498291016, -17.391183853149414, -8.372635841369629, -5.377007484436035, -3.3872032165527344, -10.175400733947754]	41.9815559387207	45.62993621826172	3.6483802795410156
142	[-0.8468036651611328, -16.537532806396484, -9.552343368530273, -0.7912158966064453, -3.14426326751709, -10.812366485595703]	[-0.6635875701904297, -15.420197486877441, -7.258065223693848, -3.8045101165771484, -0.8891334533691406, -9.96157455444336]	41.68452453613281	37.9970703125	-3.6874542236328125
